@RELATION test

@ATTRIBUTE livingroom_tempterature real
@ATTRIBUTE livingroom_humidity real
@ATTRIBUTE livingroom_luminance real
@ATTRIBUTE study_tempterature real
@ATTRIBUTE study_humidity real
@ATTRIBUTE study_luminance real
@ATTRIBUTE bedroom_tempterature real
@ATTRIBUTE bedroom_humidity real
@ATTRIBUTE bedroom_luminance real
@ATTRIBUTE kitchen_tempterature real
@ATTRIBUTE kitchen_humidity real
@ATTRIBUTE kitchen_luminance real
@ATTRIBUTE hallway_tempterature real
@ATTRIBUTE hallway_humidity real
@ATTRIBUTE hallway_luminance real
@ATTRIBUTE light_livingroom integer
@ATTRIBUTE audio_livingroom integer
@ATTRIBUTE current_watercoldfan_livingroom real
@ATTRIBUTE current_TV_livingroom real
@ATTRIBUTE current_lamp_livingroom real
@ATTRIBUTE current_xbox_livingroom real
@ATTRIBUTE current_AC_livingroom real
@ATTRIBUTE people_livingroom integer
@ATTRIBUTE light_study integer
@ATTRIBUTE current_lamp_study real
@ATTRIBUTE current_NB_study real
@ATTRIBUTE people_study integer
@ATTRIBUTE light_bedroom integer
@ATTRIBUTE current_lamp_bedroom real
@ATTRIBUTE current_PC_bedroom real
@ATTRIBUTE current_AC_bedroom real
@ATTRIBUTE current_nightlamp_bedroom real
@ATTRIBUTE people_bedroom integer
@ATTRIBUTE light_kitchen integer
@ATTRIBUTE current_microwave_kitchen real
@ATTRIBUTE people_kitchen integer
@ATTRIBUTE light_hallway integer
@ATTRIBUTE switch_door_hallway integer
@ATTRIBUTE people_hallway integer
@ATTRIBUTE class {PlayingKinect,Reading,WatchingTV}

@DATA
21.2,63.3,172.2,22.1,56.0,27.3,21.6,59.8,67.5,24.0,51.5,17.2,23.9,55.6,26.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.3,172.2,22.1,56.0,27.3,21.6,59.8,67.5,24.0,51.5,17.2,24.0,55.0,28.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,63.2,172.2,22.1,56.0,27.3,21.6,59.8,67.5,24.0,51.5,19.4,24.0,54.9,28.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,63.2,172.2,22.1,56.0,31.5,21.6,59.8,63.0,23.9,51.5,19.4,24.0,54.5,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,63.2,168.0,22.1,56.0,31.5,21.6,59.9,63.0,24.0,51.5,17.2,24.0,54.4,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,63.2,165.9,22.1,56.0,33.6,21.6,59.8,76.5,24.0,51.5,15.1,24.0,54.9,26.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,63.2,170.1,22.1,56.1,29.4,21.6,59.9,72.0,23.9,51.6,19.4,24.0,54.5,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,63.2,170.1,22.1,56.1,31.5,21.6,59.9,63.0,24.0,51.5,19.4,24.0,54.9,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,63.2,170.1,22.1,56.1,42.0,21.6,59.9,63.0,23.9,51.6,19.4,24.0,55.4,36.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,63.3,170.1,22.1,56.1,29.4,21.6,59.9,81.0,24.0,51.6,19.4,24.0,55.6,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,63.4,170.1,22.1,56.1,27.3,21.6,59.9,58.5,24.0,51.6,17.2,24.0,56.0,38.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.4,170.1,22.1,56.1,31.5,21.6,59.9,67.5,24.0,51.6,17.2,24.0,55.9,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.4,170.1,22.1,56.1,27.3,21.6,59.9,63.0,24.0,51.5,17.2,24.0,56.0,28.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.4,170.1,22.1,56.1,31.5,21.6,60.0,72.0,24.0,51.6,17.2,24.0,56.1,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.3,170.1,22.1,56.1,29.4,21.6,60.0,72.0,24.0,51.5,19.4,24.0,55.8,28.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.3,170.1,22.1,56.0,42.0,21.6,60.0,67.5,24.0,51.5,17.2,24.0,55.8,28.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.3,170.1,22.1,56.0,29.4,21.6,60.0,90.0,24.0,51.6,17.2,24.0,55.7,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.3,170.1,22.1,56.0,31.5,21.6,60.0,67.5,24.0,51.6,17.2,24.0,55.7,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.3,168.0,22.1,56.0,29.4,21.5,60.0,76.5,24.0,51.6,17.2,24.0,55.7,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.3,168.0,22.1,56.0,29.4,21.5,60.1,72.0,24.0,51.6,15.1,24.0,55.8,28.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,63.3,168.0,22.1,56.0,31.5,21.5,60.1,67.5,24.0,51.6,17.2,24.0,55.7,28.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,63.3,168.0,22.1,56.0,29.4,21.5,60.1,63.0,24.0,51.6,19.4,24.0,55.8,28.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.3,168.0,22.2,55.9,31.5,21.6,60.1,67.5,24.0,51.6,17.2,24.0,56.1,28.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.3,168.0,22.1,55.9,31.5,21.5,60.1,67.5,24.0,51.6,21.5,24.0,56.5,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.4,168.0,22.2,55.9,27.3,21.5,60.1,67.5,24.0,51.6,21.5,24.0,56.5,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.4,168.0,22.1,55.9,35.7,21.6,60.1,72.0,24.0,51.6,19.4,24.0,56.5,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.3,168.0,22.1,55.9,27.3,21.6,60.1,72.0,24.0,51.6,17.2,24.0,56.3,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.3,168.0,22.1,55.9,29.4,21.6,60.1,67.5,24.0,51.6,19.4,24.0,56.3,28.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.4,168.0,22.1,55.9,29.4,21.6,60.1,67.5,24.0,51.6,19.4,24.0,56.1,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.4,168.0,22.1,55.9,33.6,21.6,60.1,67.5,24.0,51.6,19.4,24.0,56.1,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.4,168.0,22.1,55.9,27.3,21.6,60.1,76.5,24.0,51.7,19.4,24.0,56.2,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.4,168.0,22.1,56.0,33.6,21.6,60.1,76.5,24.0,51.7,25.8,24.0,56.3,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.5,168.0,22.1,56.0,31.5,21.6,60.1,72.0,24.0,51.6,21.5,24.0,56.2,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.5,168.0,22.2,56.0,33.6,21.6,60.1,72.0,24.0,51.6,32.3,24.0,55.8,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.4,168.0,22.1,56.0,42.0,21.6,60.2,72.0,24.0,51.6,19.4,24.0,55.4,26.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.5,168.0,22.1,56.0,33.6,21.6,60.1,72.0,24.0,51.6,21.5,24.0,55.3,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.4,168.0,22.1,56.0,31.5,21.6,60.2,72.0,24.0,51.7,19.4,24.0,55.0,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.5,172.2,22.1,56.0,35.7,21.6,60.1,72.0,24.0,51.6,17.2,24.0,54.9,26.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.5,172.2,22.1,56.0,33.6,21.6,60.1,72.0,24.0,51.7,17.2,24.0,54.8,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.5,172.2,22.1,56.1,29.4,21.6,60.1,81.0,24.0,51.7,19.4,24.0,54.5,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.5,172.2,22.1,56.1,39.9,21.6,60.2,81.0,24.0,51.7,19.4,24.0,54.3,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.5,172.2,22.1,56.1,29.4,21.6,60.1,76.5,24.0,51.7,17.2,24.1,54.4,28.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.5,172.2,22.1,56.1,33.6,21.6,60.3,67.5,24.0,51.8,17.2,24.1,54.3,28.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.5,170.1,22.1,56.3,31.5,21.6,60.3,76.5,24.0,51.8,17.2,24.1,54.3,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.5,170.1,22.1,56.5,29.4,21.6,60.3,81.0,23.9,51.8,19.4,24.1,54.5,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.5,172.2,22.1,56.6,31.5,21.6,60.3,72.0,24.0,51.9,17.2,24.1,54.8,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.6,172.2,22.1,56.5,33.6,21.6,60.3,76.5,24.0,51.8,27.9,24.1,54.9,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.7,172.2,22.1,56.4,33.6,21.6,60.3,67.5,24.0,51.8,21.5,24.1,55.0,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.7,172.2,22.1,56.3,31.5,21.6,60.3,81.0,23.9,52.0,23.6,24.1,54.9,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.7,172.2,22.1,56.3,46.2,21.6,60.4,76.5,23.9,52.1,17.2,24.0,54.6,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.7,172.2,22.1,56.3,35.7,21.6,60.4,76.5,23.9,52.1,25.8,24.1,54.5,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.8,168.0,22.1,56.3,33.6,21.6,60.5,72.0,24.0,52.0,21.5,24.1,54.6,28.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.8,168.0,22.1,56.3,31.5,21.6,60.5,76.5,23.9,52.1,27.9,24.1,54.5,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.8,168.0,22.1,56.3,44.1,21.6,60.6,67.5,24.0,52.1,17.2,24.0,54.9,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.8,170.1,22.1,56.3,33.6,21.6,60.6,72.0,24.0,52.0,19.4,24.0,54.6,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.8,170.1,22.1,56.3,33.6,21.6,60.6,76.5,24.0,52.0,17.2,24.1,54.7,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.8,170.1,22.1,56.3,42.0,21.6,60.6,76.5,24.0,52.1,19.4,24.0,54.5,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.8,172.2,22.1,56.3,31.5,21.6,60.6,76.5,24.0,52.1,15.1,24.1,54.2,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.8,172.2,22.1,56.3,29.4,21.6,60.7,72.0,24.0,52.1,17.2,24.1,54.0,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.8,172.2,22.1,56.3,29.4,21.6,60.6,90.0,24.0,52.1,32.3,24.1,53.9,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.7,172.2,22.1,56.3,35.7,21.6,60.7,76.5,24.0,52.0,19.4,24.1,53.9,28.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,63.7,172.2,22.1,56.3,29.4,21.6,60.7,76.5,24.0,52.1,17.2,24.1,53.8,28.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,63.6,174.3,22.1,56.4,42.0,21.6,60.9,67.5,24.0,52.1,23.6,24.1,53.8,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,63.6,174.3,22.1,56.5,29.4,21.6,60.8,81.0,24.0,52.1,19.4,24.1,53.7,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,63.6,174.3,22.1,56.7,27.3,21.6,60.9,76.5,24.0,52.2,19.4,24.1,53.8,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.7,174.3,22.1,56.9,27.3,21.6,60.9,72.0,24.0,52.1,19.4,24.1,53.9,34.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.8,174.3,22.1,56.7,31.5,21.6,60.9,76.5,24.0,52.1,27.9,24.1,53.8,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.8,172.2,22.1,56.6,31.5,21.6,61.0,81.0,24.0,52.2,21.5,24.1,54.5,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.8,168.0,22.1,56.5,31.5,21.6,60.9,90.0,24.0,52.2,27.9,24.1,54.7,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,63.9,168.0,22.1,56.5,29.4,21.6,61.0,81.0,24.0,52.2,17.2,24.1,54.7,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,64.0,168.0,22.1,56.5,27.3,21.6,61.0,76.5,24.0,52.2,21.5,24.1,54.6,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.9,168.0,22.1,56.5,33.6,21.6,61.0,76.5,24.0,52.1,21.5,24.1,54.8,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,64.0,168.0,22.1,56.5,35.7,21.6,61.0,81.0,24.0,52.2,17.2,24.1,55.0,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.9,168.0,22.1,56.6,29.4,21.6,61.0,76.5,24.0,52.2,21.5,24.1,55.2,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.9,168.0,22.1,56.6,37.8,21.6,61.1,72.0,24.0,52.2,17.2,24.0,55.2,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,64.0,172.2,22.1,56.8,29.4,21.6,61.1,76.5,24.0,52.3,21.5,24.0,55.8,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,64.0,172.2,22.1,56.8,44.1,21.6,61.0,81.0,24.0,52.3,23.6,24.0,56.0,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.9,176.4,22.1,56.7,33.6,21.6,61.0,72.0,23.9,52.4,17.2,24.0,56.2,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,63.9,176.4,22.1,56.7,29.4,21.6,61.0,81.0,24.0,52.4,17.2,24.0,56.1,34.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,64.0,176.4,22.1,56.7,31.5,21.6,61.0,99.0,24.0,52.3,25.8,24.0,55.6,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,64.0,176.4,22.1,56.7,35.7,21.6,61.0,94.5,24.0,52.3,17.2,24.0,55.2,28.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,64.0,165.9,22.1,56.7,27.3,21.6,61.0,94.5,24.0,52.3,32.3,24.0,54.8,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,63.9,170.1,22.1,56.7,31.5,21.6,60.9,76.5,24.0,52.3,19.4,24.0,54.8,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.2,64.0,170.1,22.1,56.7,29.4,21.6,60.9,81.0,24.0,52.3,19.4,24.0,54.6,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,64.0,170.1,22.1,56.7,33.6,21.6,60.9,81.0,23.9,52.3,21.5,24.0,54.6,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,64.0,170.1,22.1,56.7,44.1,21.6,60.9,72.0,23.9,52.3,23.6,24.0,54.8,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,64.0,170.1,22.1,56.6,29.4,21.6,60.9,72.0,23.9,52.3,17.2,24.0,54.6,36.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,64.0,168.0,22.1,56.6,33.6,21.6,60.9,72.0,23.9,52.3,21.5,24.0,54.5,50.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,64.0,168.0,22.1,56.6,33.6,21.6,60.9,72.0,24.0,52.3,19.4,24.0,54.4,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,64.0,176.4,22.1,56.6,29.4,21.6,60.9,81.0,24.0,52.2,25.8,24.0,54.6,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,64.1,176.4,22.1,56.6,29.4,21.6,60.9,90.0,24.0,52.3,19.4,24.0,54.6,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,64.1,176.4,22.1,56.6,33.6,21.6,60.9,76.5,24.0,52.3,25.8,24.0,54.6,32.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,64.1,174.3,22.1,56.6,33.6,21.6,60.8,90.0,24.0,52.2,19.4,24.0,54.5,34.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
21.1,64.1,174.3,22.1,56.7,33.6,21.6,60.9,76.5,24.0,52.3,19.4,24.0,54.6,30.0,1,0,0.1,1.0,0.0,0.0,0.1,1,0,0.0,0.1,0,0,0.0,0.1,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
